account_id,notification_date_time,delivery_method,notification_type,login_account_id,event_id,bill_status,tdate,Communication_Preference,OptOut_ts
211369,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211369,3,PAID,2019-12-31 16:20:26,,
211369,2019-12-19 17:45:30,EMAIL,BILL_REMINDER,211369,3,PAID,2019-12-31 16:20:26,,
211369,2019-12-19 17:45:31,TEXT,BILL_REMINDER,211369,3,PAID,2019-12-31 16:20:26,,
211370,2019-12-09 17:45:27,EMAIL,INITIAL_BILL,211370,3,PAID,2019-12-30 23:41:38,,
211370,2019-12-09 17:45:28,TEXT,INITIAL_BILL,211370,3,PAID,2019-12-30 23:41:38,,
211370,2019-12-12 17:45:38,EMAIL,BILL_REMINDER,211370,3,PAID,2019-12-30 23:41:38,,
211370,2019-12-12 17:45:39,TEXT,BILL_REMINDER,211370,3,PAID,2019-12-30 23:41:38,,
211370,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211370,3,PAID,2019-12-30 23:41:38,,
211370,2019-12-19 17:45:28,EMAIL,BILL_REMINDER,211370,3,PAID,2019-12-30 23:41:38,,
211370,2019-12-19 17:45:29,TEXT,BILL_REMINDER,211370,3,PAID,2019-12-30 23:41:38,,
211371,2019-12-09 17:46:09,EMAIL,INITIAL_BILL,,,,,,
211371,2019-12-09 17:46:10,TEXT,INITIAL_BILL,,,,,,
211371,2019-12-12 17:46:08,EMAIL,BILL_REMINDER,,,,,,
211371,2019-12-12 17:46:09,TEXT,BILL_REMINDER,,,,,,
211371,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211371,2019-12-19 17:45:30,EMAIL,BILL_REMINDER,,,,,,
211371,2019-12-19 17:45:31,TEXT,BILL_REMINDER,,,,,,
211371,2020-01-03 17:46:18,EMAIL,BILL_REMINDER,,,,,,
211371,2020-01-03 17:46:18,TEXT,BILL_REMINDER,,,,,,
211371,2020-01-17 17:46:01,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211371,2020-01-17 17:46:02,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211372,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211373,2019-12-09 17:46:06,TEXT,INITIAL_BILL,,,,,,
211373,2019-12-12 17:45:35,TEXT,BILL_REMINDER,,,,,,
211373,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211373,2019-12-19 17:45:24,TEXT,BILL_REMINDER,,,,,,
211373,2020-01-03 17:45:45,TEXT,BILL_REMINDER,,,,,,
211373,2020-01-17 17:46:03,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211373,2020-01-27 5:45:07,PAPER,PAPER_CYCLE_3(0002),,,,,,
211373,2020-01-27 17:46:13,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211374,2019-12-09 5:47:27,PAPER,DROP_TO_PAPER(0002),,,,,,
211375,2019-12-09 17:46:09,TEXT,INITIAL_BILL,,,,,,
211376,2019-12-09 17:45:21,TEXT,INITIAL_BILL,211376,23,DUE,2019-12-12 12:49:34,,
211376,2019-12-12 17:46:24,TEXT,BILL_REMINDER,211376,23,DUE,2019-12-12 12:49:34,,
211377,2019-12-09 17:46:09,TEXT,INITIAL_BILL,,,,,,
211377,2019-12-12 17:45:37,TEXT,BILL_REMINDER,,,,,,
211378,2019-12-09 17:45:24,TEXT,INITIAL_BILL,,,,,,
211378,2019-12-12 17:45:30,TEXT,BILL_REMINDER,,,,,,
211378,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211378,2019-12-19 17:46:05,TEXT,BILL_REMINDER,,,,,,
211378,2020-01-03 17:46:15,TEXT,BILL_REMINDER,,,,,,
211378,2020-01-17 17:45:32,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211379,2019-12-09 17:45:28,TEXT,INITIAL_BILL,,,,,,
211379,2019-12-12 17:46:15,TEXT,BILL_REMINDER,,,,,,
211379,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211379,2019-12-19 17:45:29,TEXT,BILL_REMINDER,,,,,,
211379,2020-01-03 17:45:41,TEXT,BILL_REMINDER,,,,,,
211379,2020-01-17 17:46:04,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211380,2019-12-09 17:46:09,EMAIL,INITIAL_BILL,211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-09 17:46:09,TEXT,INITIAL_BILL,211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-12 17:46:19,EMAIL,BILL_REMINDER,211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-12 17:46:20,TEXT,BILL_REMINDER,211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-19 17:46:05,EMAIL,BILL_REMINDER,211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-19 17:46:06,TEXT,BILL_REMINDER,211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-23 17:45:57,EMAIL,BILL_REMINDER,211380,3,PAID,2019-12-27 17:47:16,,
211380,2019-12-23 17:45:58,TEXT,BILL_REMINDER,211380,3,PAID,2019-12-27 17:47:16,,
211381,2019-12-09 17:46:13,TEXT,INITIAL_BILL,,,,,,
211382,2019-12-09 17:45:27,EMAIL,INITIAL_BILL,,,,,,
211382,2019-12-12 17:46:20,EMAIL,BILL_REMINDER,,,,,,
211382,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211382,2019-12-19 17:46:07,EMAIL,BILL_REMINDER,,,,,,
211382,2020-01-03 17:46:18,EMAIL,BILL_REMINDER,,,,,,
211383,2019-12-09 17:45:30,TEXT,INITIAL_BILL,,,,,,
211383,2019-12-12 17:45:41,TEXT,BILL_REMINDER,,,,,,
211383,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211383,2019-12-19 17:46:13,TEXT,BILL_REMINDER,,,,,,
211383,2020-01-03 17:46:21,TEXT,BILL_REMINDER,,,,,,
211383,2020-01-17 17:45:33,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211384,2019-12-09 17:45:32,TEXT,INITIAL_BILL,,,,,,
211384,2019-12-12 17:46:20,TEXT,BILL_REMINDER,,,,,,
211384,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211384,2019-12-19 17:45:29,TEXT,BILL_REMINDER,,,,,,
211384,2019-12-23 5:47:40,PAPER,DROP_TO_PAPER(0002),,,,,,
211385,2019-12-09 17:45:19,NO_DUNNING,NO_DUNNING,,,,,,
211385,2019-12-12 17:45:33,NO_DUNNING,NO_DUNNING,,,,,,
211385,2019-12-17 5:47:57,NO_DUNNING,DROP_TO_PAPER(0002),,,,,,
211385,2019-12-19 17:46:04,NO_DUNNING,NO_DUNNING,,,,,,
211385,2020-01-03 17:45:42,NO_DUNNING,NO_DUNNING,,,,,,
211385,2020-01-17 17:45:31,NO_DUNNING,NO_DUNNING,,,,,,
211386,2019-12-09 17:46:11,TEXT,INITIAL_BILL,,,,,,
211386,2019-12-12 17:45:33,TEXT,BILL_REMINDER,,,,,,
211386,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211386,2019-12-19 17:45:31,TEXT,BILL_REMINDER,,,,,,
211386,2020-01-03 17:46:22,TEXT,BILL_REMINDER,,,,,,
211387,2019-12-09 17:45:22,EMAIL,INITIAL_BILL,,,,,,
211387,2019-12-09 17:45:23,TEXT,INITIAL_BILL,,,,,,
211387,2019-12-12 17:45:39,EMAIL,BILL_REMINDER,,,,,,
211387,2019-12-12 17:45:40,TEXT,BILL_REMINDER,,,,,,
211387,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211388,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211389,2019-12-09 17:46:10,TEXT,INITIAL_BILL,,,,,,
211389,2019-12-12 17:45:38,TEXT,BILL_REMINDER,,,,,,
211390,2019-12-09 17:45:31,TEXT,INITIAL_BILL,211390,3,PAID,2020-01-21 15:46:03,,
211390,2019-12-12 17:46:16,TEXT,BILL_REMINDER,211390,3,PAID,2020-01-21 15:46:03,,
211390,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211390,3,PAID,2020-01-21 15:46:03,,
211390,2019-12-19 17:45:25,TEXT,BILL_REMINDER,211390,3,PAID,2020-01-21 15:46:03,,
211390,2020-01-03 17:45:52,TEXT,BILL_REMINDER,211390,3,PAID,2020-01-21 15:46:03,,
211390,2020-01-17 17:45:28,TEXT,PAST_DUE_BILL_REMINDER,211390,3,PAID,2020-01-21 15:46:03,,
211391,2019-12-09 17:46:07,TEXT,INITIAL_BILL,,,,,,
211391,2019-12-12 17:45:30,TEXT,BILL_REMINDER,,,,,,
211391,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211391,2019-12-19 17:45:30,TEXT,BILL_REMINDER,,,,,,
211391,2020-01-03 17:45:51,TEXT,BILL_REMINDER,,,,,,
211392,2019-12-09 17:45:29,TEXT,INITIAL_BILL,,,,,,
211392,2019-12-12 17:45:36,TEXT,BILL_REMINDER,,,,,,
211392,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211392,2019-12-19 17:46:03,TEXT,BILL_REMINDER,,,,,,
211392,2019-12-23 17:45:35,TEXT,BILL_REMINDER,,,,,,
211392,2020-01-06 17:46:14,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211392,2020-01-20 5:49:42,PAPER,PAPER_CYCLE_3(0002),,,,,,
211392,2020-01-20 17:46:00,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211393,2019-12-09 17:46:10,TEXT,INITIAL_BILL,,,,,,
211393,2019-12-12 17:45:28,TEXT,BILL_REMINDER,,,,,,
211393,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211393,2019-12-19 17:45:32,TEXT,BILL_REMINDER,,,,,,
211393,2020-01-03 17:45:54,TEXT,BILL_REMINDER,,,,,,
211394,2019-12-09 17:45:22,TEXT,INITIAL_BILL,211394,3,PAID,2020-01-01 16:08:13,,
211394,2019-12-12 17:46:25,TEXT,BILL_REMINDER,211394,3,PAID,2020-01-01 16:08:13,,
211394,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211394,3,PAID,2020-01-01 16:08:13,,
211394,2019-12-19 17:45:24,TEXT,BILL_REMINDER,211394,3,PAID,2020-01-01 16:08:13,,
211395,2019-12-09 17:46:14,EMAIL,INITIAL_BILL,,,,,,
211395,2019-12-09 17:46:15,TEXT,INITIAL_BILL,,,,,,
211395,2019-12-12 17:46:20,EMAIL,BILL_REMINDER,,,,,,
211395,2019-12-12 17:46:21,TEXT,BILL_REMINDER,,,,,,
211395,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211395,2019-12-19 17:45:34,EMAIL,BILL_REMINDER,,,,,,
211395,2019-12-19 17:45:35,TEXT,BILL_REMINDER,,,,,,
211395,2020-01-03 17:45:52,EMAIL,BILL_REMINDER,,,,,,
211395,2020-01-03 17:45:52,TEXT,BILL_REMINDER,,,,,,
211395,2020-01-17 17:45:37,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211395,2020-01-17 17:45:39,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211396,2019-12-09 17:45:34,TEXT,INITIAL_BILL,211396,3,PAID,2020-01-14 13:09:39,,
211396,2019-12-12 17:46:21,TEXT,BILL_REMINDER,211396,3,PAID,2020-01-14 13:09:39,,
211396,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211396,3,PAID,2020-01-14 13:09:39,,
211396,2019-12-19 17:46:07,TEXT,BILL_REMINDER,211396,3,PAID,2020-01-14 13:09:39,,
211396,2020-01-03 17:45:44,TEXT,BILL_REMINDER,211396,3,PAID,2020-01-14 13:09:39,,
211397,2019-12-09 17:45:28,TEXT,INITIAL_BILL,211397,3,PAID,2020-01-03 12:47:50,,
211397,2019-12-12 17:45:31,TEXT,BILL_REMINDER,211397,3,PAID,2020-01-03 12:47:50,,
211397,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211397,3,PAID,2020-01-03 12:47:50,,
211397,2019-12-19 17:45:30,TEXT,BILL_REMINDER,211397,3,PAID,2020-01-03 12:47:50,,
211397,2020-01-03 17:46:19,TEXT,BILL_REMINDER,211397,3,PAID,2020-01-03 12:47:50,,
211398,2019-12-09 17:46:10,TEXT,INITIAL_BILL,,,,,,
211398,2019-12-12 17:46:21,TEXT,BILL_REMINDER,,,,,,
211399,2019-12-09 17:45:26,TEXT,INITIAL_BILL,,,,,,
211399,2019-12-12 17:45:34,TEXT,BILL_REMINDER,,,,,,
211400,2019-12-09 17:46:11,TEXT,INITIAL_BILL,211400,3,PAID,2020-01-03 10:59:08,,
211400,2019-12-12 17:46:10,TEXT,BILL_REMINDER,211400,3,PAID,2020-01-03 10:59:08,,
211400,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211400,3,PAID,2020-01-03 10:59:08,,
211400,2019-12-19 17:46:14,TEXT,BILL_REMINDER,211400,3,PAID,2020-01-03 10:59:08,,
211401,2019-12-09 17:45:29,EMAIL,INITIAL_BILL,211401,3,PAID,2019-12-31 20:46:03,OptOut of text but will get email,2019-12-09 15:27:23
211401,2019-12-09 17:45:30,TEXT,INITIAL_BILL,211401,3,PAID,2019-12-31 20:46:03,OptOut of text but will get email,2019-12-09 15:27:23
211401,2019-12-12 17:45:42,EMAIL,BILL_REMINDER,211401,3,PAID,2019-12-31 20:46:03,OptOut of text but will get email,2019-12-09 15:27:23
211401,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211401,3,PAID,2019-12-31 20:46:03,OptOut of text but will get email,2019-12-09 15:27:23
211401,2019-12-19 17:46:06,EMAIL,BILL_REMINDER,211401,3,PAID,2019-12-31 20:46:03,OptOut of text but will get email,2019-12-09 15:27:23
211402,2019-12-09 17:46:13,EMAIL,INITIAL_BILL,,,,,,
211402,2019-12-09 17:46:14,TEXT,INITIAL_BILL,,,,,,
211403,2019-12-09 17:45:20,TEXT,INITIAL_BILL,,,,,,
211403,2019-12-12 17:45:34,TEXT,BILL_REMINDER,,,,,,
211403,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211403,2019-12-19 17:46:08,TEXT,BILL_REMINDER,,,,,,
211403,2020-01-03 17:45:47,TEXT,BILL_REMINDER,,,,,,
211404,2019-12-09 17:45:33,TEXT,INITIAL_BILL,,,,,,
211405,2019-12-09 17:45:22,EMAIL,INITIAL_BILL,,,,,,
211405,2019-12-09 17:45:23,TEXT,INITIAL_BILL,,,,,,
211405,2019-12-12 17:45:30,EMAIL,BILL_REMINDER,,,,,,
211405,2019-12-12 17:45:31,TEXT,BILL_REMINDER,,,,,,
211405,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211405,2019-12-19 17:46:05,EMAIL,BILL_REMINDER,,,,,,
211405,2019-12-19 17:46:05,TEXT,BILL_REMINDER,,,,,,
211405,2020-01-03 17:46:15,EMAIL,BILL_REMINDER,,,,,,
211405,2020-01-03 17:46:16,TEXT,BILL_REMINDER,,,,,,
211405,2020-01-17 17:45:35,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211405,2020-01-17 17:45:36,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211406,2019-12-09 17:45:30,TEXT,INITIAL_BILL,,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2019-12-12 17:45:29,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2019-12-19 17:45:32,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2019-12-23 17:45:40,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2020-01-06 17:46:14,TEXT,PAST_DUE_BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2020-01-20 5:49:42,PAPER,PAPER_CYCLE_3(0002),,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2020-01-20 17:45:29,TEXT,PAST_DUE_BILL_REMINDER,,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211406,2020-01-28 5:46:01,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2020-01-27 18:08:18
211407,2019-12-09 17:45:24,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 12:45:58
211407,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2019-12-09 12:45:58
211408,2019-12-09 17:45:31,TEXT,INITIAL_BILL,,,,,,
211408,2019-12-12 17:45:37,TEXT,BILL_REMINDER,,,,,,
211408,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211408,2019-12-19 17:45:32,TEXT,BILL_REMINDER,,,,,,
211408,2020-01-03 17:46:19,TEXT,BILL_REMINDER,,,,,,
211408,2020-01-17 17:45:34,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211409,2019-12-09 17:46:07,EMAIL,INITIAL_BILL,211409,3,PAID,2020-01-17 22:51:50,,
211409,2019-12-09 17:46:08,TEXT,INITIAL_BILL,211409,3,PAID,2020-01-17 22:51:50,,
211409,2019-12-12 17:46:25,EMAIL,BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211409,2019-12-12 17:46:26,TEXT,BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211409,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211409,3,PAID,2020-01-17 22:51:50,,
211409,2019-12-19 17:45:32,EMAIL,BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211409,2019-12-19 17:45:33,TEXT,BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211409,2020-01-03 17:45:43,EMAIL,BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211409,2020-01-03 17:45:44,TEXT,BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211409,2020-01-17 17:46:02,EMAIL,PAST_DUE_BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211409,2020-01-17 17:46:03,TEXT,PAST_DUE_BILL_REMINDER,211409,3,PAID,2020-01-17 22:51:50,,
211410,2019-12-09 17:46:11,TEXT,INITIAL_BILL,,,,,,
211410,2019-12-12 17:46:22,TEXT,BILL_REMINDER,,,,,,
211410,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211410,2019-12-19 17:45:25,TEXT,BILL_REMINDER,,,,,,
211410,2020-01-03 17:46:22,TEXT,BILL_REMINDER,,,,,,
211410,2020-01-17 17:46:04,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211411,2019-12-09 17:46:10,NO_DUNNING,NO_DUNNING,,,,,,
211411,2019-12-12 17:46:16,NO_DUNNING,NO_DUNNING,,,,,,
211411,2019-12-17 5:47:57,NO_DUNNING,DROP_TO_PAPER(0002),,,,,,
211411,2019-12-19 17:46:04,NO_DUNNING,NO_DUNNING,,,,,,
211411,2019-12-23 17:46:00,NO_DUNNING,NO_DUNNING,,,,,,
211411,2020-01-06 17:45:36,NO_DUNNING,NO_DUNNING,,,,,,
211411,2020-01-20 5:49:42,NO_DUNNING,PAPER_CYCLE_3(0002),,,,,,
211411,2020-01-20 17:46:10,NO_DUNNING,NO_DUNNING,,,,,,
211412,2019-12-09 17:45:29,TEXT,INITIAL_BILL,,,,,,
211412,2019-12-12 17:45:33,TEXT,BILL_REMINDER,,,,,,
211412,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211412,2019-12-19 17:45:26,TEXT,BILL_REMINDER,,,,,,
211412,2020-01-03 17:46:17,TEXT,BILL_REMINDER,,,,,,
211412,2020-01-17 17:45:36,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211413,2019-12-09 17:45:32,TEXT,INITIAL_BILL,,,,,,
211413,2019-12-12 17:46:22,TEXT,BILL_REMINDER,,,,,,
211413,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211413,2019-12-19 17:45:36,TEXT,BILL_REMINDER,,,,,,
211413,2020-01-03 17:45:52,TEXT,BILL_REMINDER,,,,,,
211413,2020-01-17 17:46:08,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211414,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211415,2019-12-09 17:45:25,TEXT,INITIAL_BILL,,,,,,
211416,2019-12-09 17:45:21,TEXT,INITIAL_BILL,,,,,,
211416,2019-12-12 17:45:43,TEXT,BILL_REMINDER,,,,,,
211417,2019-12-09 5:47:27,PAPER,DROP_TO_PAPER(0002),,,,,,
211418,2019-12-09 17:46:13,TEXT,INITIAL_BILL,,,,,,
211418,2019-12-12 17:45:35,TEXT,BILL_REMINDER,,,,,,
211419,2019-12-09 17:45:24,TEXT,INITIAL_BILL,,,,,,
211419,2019-12-12 17:45:42,TEXT,BILL_REMINDER,,,,,,
211419,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211419,2019-12-19 17:46:07,TEXT,BILL_REMINDER,,,,,,
211419,2020-01-03 17:45:53,TEXT,BILL_REMINDER,,,,,,
211419,2020-01-17 17:45:38,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211420,2019-12-09 17:46:11,TEXT,INITIAL_BILL,,,,,,
211420,2019-12-12 17:46:11,TEXT,BILL_REMINDER,,,,,,
211420,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211420,2019-12-19 17:46:09,TEXT,BILL_REMINDER,,,,,,
211420,2020-01-03 17:46:20,TEXT,BILL_REMINDER,,,,,,
211420,2020-01-17 17:45:35,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211421,2019-12-09 17:46:11,TEXT,INITIAL_BILL,211421,3,PAID,2020-01-02 19:04:51,,
211421,2019-12-12 17:45:32,TEXT,BILL_REMINDER,211421,3,PAID,2020-01-02 19:04:51,,
211421,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211421,3,PAID,2020-01-02 19:04:51,,
211421,2019-12-19 17:45:30,TEXT,BILL_REMINDER,211421,3,PAID,2020-01-02 19:04:51,,
211422,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211423,2019-12-30 5:51:49,PAPER,PAPER_CYCLE_3(0002),,,,,,
211423,2020-01-27 5:46:26,PAPER,PAPER_CYCLE_4(0900),,,,,,
211424,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211425,2019-12-09 5:47:28,PAPER,DROP_TO_PAPER(0002),,,,,,
211426,2019-12-09 17:45:26,TEXT,INITIAL_BILL,,,,,OptOut of text and email for all practices,2019-12-19 12:53:18
211426,2019-12-12 17:46:17,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2019-12-19 12:53:18
211426,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2019-12-19 12:53:18
211426,2019-12-19 17:45:33,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2019-12-19 12:53:18
211427,2019-12-09 17:45:30,TEXT,INITIAL_BILL,,,,,OptOut of text and email for all practices,2019-12-30 19:00:38
211427,2019-12-12 17:46:27,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2019-12-30 19:00:38
211427,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2019-12-30 19:00:38
211427,2019-12-19 17:45:33,TEXT,BILL_REMINDER,,,,,OptOut of text and email for all practices,2019-12-30 19:00:38
211427,2019-12-31 5:46:21,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2019-12-30 19:00:38
211428,2019-12-09 17:45:27,TEXT,INITIAL_BILL,211428,3,PAID,2019-12-19 19:30:17,,
211428,2019-12-12 17:46:22,TEXT,BILL_REMINDER,211428,3,PAID,2019-12-19 19:30:17,,
211428,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211428,3,PAID,2019-12-19 19:30:17,,
211428,2019-12-19 17:45:34,TEXT,BILL_REMINDER,211428,3,PAID,2019-12-19 19:30:17,,
211429,2019-12-09 17:45:22,TEXT,INITIAL_BILL,211429,3,PAID,2020-01-02 18:46:08,,
211429,2019-12-12 17:46:22,TEXT,BILL_REMINDER,211429,3,PAID,2020-01-02 18:46:08,,
211429,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211429,3,PAID,2020-01-02 18:46:08,,
211429,2019-12-19 17:45:27,TEXT,BILL_REMINDER,211429,3,PAID,2020-01-02 18:46:08,,
211429,2019-12-23 17:46:01,TEXT,BILL_REMINDER,211429,3,PAID,2020-01-02 18:46:08,,
211430,2019-12-09 17:46:16,TEXT,INITIAL_BILL,,,,,,
211430,2019-12-12 17:45:34,TEXT,BILL_REMINDER,,,,,,
211430,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),,,,,,
211430,2019-12-19 17:46:05,TEXT,BILL_REMINDER,,,,,,
211430,2020-01-03 17:46:21,TEXT,BILL_REMINDER,,,,,,
211431,2019-12-09 17:45:33,TEXT,INITIAL_BILL,211431,3,PAID,2019-12-29 15:33:10,,
211431,2019-12-12 17:46:23,TEXT,BILL_REMINDER,211431,3,PAID,2019-12-29 15:33:10,,
211431,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211431,3,PAID,2019-12-29 15:33:10,,
211431,2019-12-19 17:45:26,TEXT,BILL_REMINDER,211431,3,PAID,2019-12-29 15:33:10,,
211432,2019-12-09 17:46:14,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 12:56:09
211432,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2019-12-09 12:56:09
211433,2019-12-09 17:46:12,TEXT,INITIAL_BILL,,,,,,
211434,2019-12-09 17:45:34,EMAIL,INITIAL_BILL,,,,,,
211434,2019-12-09 17:45:35,TEXT,INITIAL_BILL,,,,,,
211435,2019-12-09 17:45:32,TEXT,INITIAL_BILL,211435,3,PAID,2019-12-19 18:34:56,,
211435,2019-12-12 17:45:36,TEXT,BILL_REMINDER,211435,3,PAID,2019-12-19 18:34:56,,
211435,2019-12-17 5:48:00,PAPER,DROP_TO_PAPER(0002),211435,3,PAID,2019-12-19 18:34:56,,
211435,2019-12-19 17:45:32,TEXT,BILL_REMINDER,211435,3,PAID,2019-12-19 18:34:56,,
211436,2019-12-09 17:46:37,TEXT,BILL_REMINDER,,,,,,
211436,2019-12-16 17:45:36,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211437,2019-12-09 17:45:24,EMAIL,INITIAL_BILL,211437,3,PAID,2019-12-19 22:01:27,,
211437,2019-12-09 17:45:25,TEXT,INITIAL_BILL,211437,3,PAID,2019-12-19 22:01:27,,
211437,2019-12-12 17:45:42,EMAIL,BILL_REMINDER,211437,3,PAID,2019-12-19 22:01:27,,
211437,2019-12-12 17:45:43,TEXT,BILL_REMINDER,211437,3,PAID,2019-12-19 22:01:27,,
211437,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),211437,3,PAID,2019-12-19 22:01:27,,
211437,2019-12-19 17:46:07,EMAIL,BILL_REMINDER,211437,3,PAID,2019-12-19 22:01:27,,
